cod_postal,lat,lon,town
27780,43.5692,-7.2544,Foz (Santiago)
27785,43.5692,-7.2544,Santa Cilla Do Valadouro (Santa Cilla)
27786,43.5692,-7.2544,San Acisclo Do Valadouro (Foz)
27787,43.5692,-7.2544,San Martiño De Mondoñedo (Foz)
27788,43.5692,-7.2544,Vilaronte (San Xoan)
27789,43.5692,-7.2544,Fazouro (Santiago)
27790,43.3786,-7.1347,Barreiros (San Cosme) (Barreiros)
27791,43.3786,-7.1347,Sasdonigas (San Lourenzo)
27792,43.55,-7.2,Benquerencia
27793,43.3786,-7.1347,Reinante (San Miguel)
27794,43.3786,-7.1347,Reinante (Santiago)
27795,43.3786,-7.1347,"Rochela, A"
27796,43.3786,-7.1347,"Devesa, A (Santalla)"
27797,43.2072,-7.0694,Vilaframil
27798,43.3786,-7.1347,Celeiro De Mariñaos (Santa Cristina)
27800,43.442,-7.6585,Vilalba (Casco Urbano)
27810,43.2233,-7.8133,Sancobade (Santiago) (Vilalba)
27811,43.2333,-7.6667,Ladra (O Salvador)
27812,43.2667,-7.6667,Noche
27813,43.2833,-7.7,Alba (San Xoan)
27814,43.2233,-7.8133,Belesar (San Martiño) (Vilalba)
27815,43.2233,-7.8133,Costa (San Simon) (Vilalba)
27816,43.3333,-7.65,Lanzos (San Salvador)
27817,43.2233,-7.8133,"Balsa, A (Santa Maria) (Muras)"
27818,43.0,-8.3833,Arbol (San Lourenzo) (Vilalba)
27820,43.3,-7.6833,Mourence
27821,43.3,-7.7167,Gondaisque
27822,43.3083,-7.7292,Distriz (San Martiño) (Vilalba)
27823,43.3083,-7.7292,Tardade
27824,43.3167,-7.7667,Cazas
27825,43.3167,-7.75,Codesido
27826,43.3083,-7.7292,Moman (San Mamede)(Xermade)
27830,43.3333,-7.7167,Santaballa
27832,43.34167,-7.775,Candamil
27833,43.3611,-7.85017,Miraz (San Pedro) (Xermade)
27834,43.4042,-7.7644,Cabreiros
27835,43.375,-8.2667,Lousada (Santo Andre) (Xermade)
27836,43.3639,-7.8687,"Burgo, O (Santa Maria) (Muras)"
27837,43.37577,-7.8915,"Viveiron, O (Muras)"
27840,43.3167,-7.6167,Goiriz
27841,43.3,-7.5833,Roman
27842,43.3667,-7.5833,Samarugo
27843,43.33,-7.56,Corvelle (San Bartolome) (Vilalba)
27844,43.33,-7.56,Martiñan
27845,43.3167,-7.5167,Castro Maior (San Xoan) (Abadin)
27849,43.35,-7.5,Candia
27850,43.442,-7.6585,Viveiro (Casco Urbano)
27860,43.6012,-7.6191,"Vicedo, O"
27861,43.6012,-7.6191,Covas (San Xoan) (Viveiro)
27863,43.6012,-7.6191,Faro (San Xiao)
27864,43.6093,-7.5727,Boimente
27865,43.55832,-7.6,Xerdiz
27866,43.6012,-7.6191,Landrove (San Xiao)
27867,43.6,-7.7,Bravos (Santiago)
27868,43.6718,-7.6692,Riobarba
27869,43.6012,-7.6191,Vieiro (San Cibrao) (Viveiro)
27870,43.6858,-7.5117,Xove (San Bartolo)
27876,43.7031,-7.5316,Moras (San Clemente)
27877,43.7104,-7.53355,Xuances
27878,43.7031,-7.5316,Sumoas (Xove)
27879,43.7031,-7.5316,"Rigueira, A (San Miguel)"
27880,43.6607,-7.3614,Burela
27888,43.65005,-7.4284,Trasbar
27889,43.65,-7.4,San Roman De Vilaestrofe (San Roman)
27890,43.6393,-7.3686,Gondras
27891,43.6666,-7.405,Rio Covo
27892,43.6097,-7.351,Cordido
27893,43.6143,-7.3133,Nois
28001,40.4255,-3.6834,Madrid
28002,40.4465,-3.6751,Madrid
28003,40.4423,-3.7046,Madrid
28004,40.4241,-3.7007,Madrid
28005,40.4081,-3.7107,Madrid
28006,40.4344,-3.6805,Madrid
28007,40.4066,-3.6724,Madrid
28008,40.4277,-3.7239,Madrid
28009,40.4207,-3.6747,Madrid
28010,40.4329,-3.698,Madrid
28011,40.4087,-3.7361,Madrid
28012,40.4106,-3.7017,Madrid
28013,40.4187,-3.7076,Madrid
28014,40.4133,-3.6939,Madrid
28015,40.4319,-3.7106,Madrid
28016,40.4582,-3.6724,Madrid
28017,40.4285,-3.6453,Madrid
28018,40.3857,-3.6566,Madrid
28019,40.393,-3.7245,Madrid
28020,40.4551,-3.6983,Madrid
28021,40.3457,-3.699,Madrid
28022,40.4428,-3.5933,Madrid
28023,40.46,-3.7866,Madrid
28024,40.3921,-3.7728,Madrid
28025,40.3832,-3.7369,Madrid
28026,40.3841,-3.7072,Madrid
28027,40.4401,-3.6437,Madrid
28028,40.4312,-3.667,Madrid
28029,40.471,-3.7007,Madrid
28030,40.405,-3.6446,Madrid
28031,40.377,-3.624,Madrid
28032,40.4053,-3.6099,Madrid
28033,40.4736,-3.6543,Madrid
28034,40.4931,-3.6956,Madrid
28035,40.4766,-3.728,Madrid
28036,40.4634,-3.6835,Madrid
28037,40.4305,-3.6232,Madrid
28038,40.3971,-3.658,Madrid
28039,40.4597,-3.707,Madrid
28040,40.4489,-3.7199,Madrid
28041,40.3677,-3.7019,Madrid
28042,40.4638,-3.5923,Madrid
28043,40.4596,-3.646,Madrid
28044,40.3749,-3.7629,Madrid
28045,40.3963,-3.6924,Madrid
28046,40.4599,-3.6884,Madrid
28047,40.3948,-3.7463,Madrid
28048,40.5025,-3.76375,Madrid
28049,40.5056,-3.6985,Madrid
28050,40.4975,-3.6637,Madrid
28051,40.3652,-3.6027,Madrid
28052,40.3988,-3.5867,Madrid
28053,40.3837,-3.6679,Madrid
28054,40.3665,-3.7568,Madrid
28055,40.4881,-3.6302,Madrid
28070,40.4165,-3.7026,Madrid
28071,40.4165,-3.7026,Madrid
28080,40.4165,-3.7026,Madrid
28082,40.4165,-3.7026,Madrid
28083,40.4165,-3.7026,Madrid
28085,40.4165,-3.7026,Madrid
28086,40.4165,-3.7026,Madrid
28087,40.4165,-3.7026,Madrid
28100,40.5447,-3.6406,Alcobendas
28108,40.5316,-3.6475,Alcobendas
28109,40.5229,-3.6329,Alcobendas
28110,40.5976,-3.4987,Algete
28119,40.5971,-3.4974,Poligono Industrial El Nogal
28120,40.8772,-3.5118,Ciudad Santo Domingo
28130,40.63425,-3.4637,Alalpardo
28140,40.8772,-3.5118,Fuente El Saz De Jarama
28150,40.6937,-3.5116,Valdetorres De Jarama
28160,40.8772,-3.5118,Talamanca Del Jarama
28170,40.7584,-3.4616,Valdepielagos
28180,40.827,-3.5376,Torrelaguna
28189,40.75132,-3.59582,Santuy
28190,41.08849,-3.41745,El Cardoso De La Sierra
28191,41.0606,-3.51413,La Hiruela
28192,40.88715,-3.55945,El Berrueco
28193,40.9199,-3.527,Cervera De Buitrago
28194,40.96185,-3.52095,Berzosa De Lozoya
28195,40.9872,-3.5339,Serrada De La Fuente
28196,41.0056,-3.5617,Paredes De Buitrago
28200,40.5914,-4.1474,San Lorenzo De El Escorial
28209,40.5914,-4.1474,"Valle De Los Caidos, Sta Cruz"
28210,40.13094,-3.68174,La Mojadilla
28211,40.5405,-4.1253,Peralejo
28212,40.4685,-4.1237,Navalagamella
28213,40.238,-3.90165,Colmenar Del Arroyo
28214,40.1642,-3.7327,Fresnedillas De La Oliva
28219,40.057,-3.6048,Prado Ventorro (Urbanizacion)
28220,40.4708,-3.8748,Majadahonda
28221,40.4711,-3.8575,Majadahonda
28222,40.4522,-3.8725,Majadahonda
28223,40.4329,-3.8134,Pozuelo De Alarcon
28224,40.4329,-3.8134,Pozuelo De Alarcon
28229,40.4833,-3.9667,Santa Maria (Via Del Pardo) (Urbanizacion)
28230,40.4929,-3.8737,Las Rozas De Madrid
28231,40.4929,-3.8737,Las Rozas De Madrid
28232,40.4929,-3.8737,Las Rozas De Madrid
28240,40.6226,-3.9073,Hoyo De Manzanares
28248,40.057,-3.6048,Ciudad Residencial La Berzosa (Urbanizacion)
28250,40.57842,-3.9847,Pinar De Puente Nuevo (Galapagar) (Urbanizacion)
28260,40.5626,-4.0082,Galapagar
28270,40.5581,-4.0158,Colmenarejo
28279,40.5606,-4.0171,Parque Azul
28280,40.3214,-3.86695,Ciudad Bosque De Los Arroyos (Urbanizacion)
28290,40.5578,-3.8917,Las Rozas De Madrid
28292,40.6092,-4.04746,España
28293,40.56777,-4.1667,Zarzalejo
28294,40.5775,-4.1592,"Suiza Española, La (Urbanizacion)"
28295,40.51155,-4.29745,"Rio, El (Urbanizacion)"
28296,40.59875,-4.26537,Las Herreras
28297,40.57467,-4.21037,Paradilla (Robledondo)
28300,40.04135,-3.5804,El Cortijo De San Isidro
28310,40.07435,-3.64855,El Espinar
28311,40.1277,-3.5769,Castillejo
28312,40.1277,-3.5769,"Infantas, Las (Aranjuez)"
28320,40.24235,-3.70012,Poligono Industrial De Pinto
28330,40.2074,-3.5706,San Martin De La Vega
28339,40.2074,-3.5706,La Boyeriza
28340,40.1908,-3.6789,Valdemoro
28341,40.1833,-3.6841,Valdemoro
28342,40.1964,-3.6862,Valdemoro
28343,40.1889,-3.6676,Valdemoro
28350,40.1581,-3.6227,Ciempozuelos
28359,40.1379,-3.57,Titulcia
28360,40.1038,-3.4854,Villaconejos
28370,40.1402,-3.4227,Chinchon
28380,40.06694,-3.56094,Urtajo (Urbanizacion)
28390,40.1316,-3.3358,Belmonte De Tajo
28391,40.1612,-3.3675,Valdelaguna
28400,40.6424,-3.9981,Collado Villalba
28410,40.7263,-3.8627,Manzanares El Real
28411,40.6782,-3.9707,Moralzarzal
28412,40.6989,-3.9337,Cerceda
28413,40.7161,-3.92,El Boalo
28419,40.7011,-3.9223,Nieves Y Sol
28420,40.59746,-3.97821,"Rosales, Los (Navata, La)"
28430,40.64917,-4.02497,Valdencina
28440,40.67283,-4.08956,Residencia San Francisco (Edificio)
28450,40.69275,-4.02605,El Reajo Del Roble
28459,40.6933,-4.0228,Monte Golf
28460,40.728,-4.0765,Los Molinos
28470,40.52885,-4.26985,"Navacerrada, De (Puerto)"
28479,40.7569,-4.0728,Las Dehesas
28480,40.7153,-4.073,Tablada (Apeadero)
28490,40.717,-3.9886,Becerril De La Sierra
28491,40.4353,-3.6495,Navacerrada (Pueblo)
28492,40.5761,-3.819,Matalpino
28500,40.5161,-3.5232,Arganda Del Rey
28510,40.3396,-3.3798,Campo Real
28511,40.2949,-3.3017,Valdilecha
28512,40.3347,-3.234,Villar Del Olmo
28513,40.3395,-3.2755,Las Villas De Nuevo Baztan
28514,40.3673,-3.2412,Nuevo Baztan
28515,40.3667,-3.2167,Olmeda De Las Fuentes
28521,40.2774,-3.2775,Rivas-Vaciamadrid
28522,40.2774,-3.2775,Rivas-Vaciamadrid
28523,40.2774,-3.2775,Rivas-Vaciamadrid
28524,40.2774,-3.2775,Rivas-Vaciamadrid
28529,40.2774,-3.2775,Rivas-Vaciamadrid
28530,40.2268,-3.4327,Morata De Tajuña
28540,40.2313,-3.3502,Perales De Tajuña
28550,40.246,-3.3154,Tielmes
28560,40.2575,-3.2374,Carabaña
28570,40.2774,-3.2775,Orusco De Tajuña
28580,40.3284,-3.1826,Ambite
28590,40.1666,-3.2728,Villarejo De Salvanes
28594,40.2104,-3.1945,Valdaracete
28595,40.1837,-3.1065,Estremera
28596,40.2333,-3.1,Brea De Tajo
28597,40.1157,-3.1572,Fuentidueña De Tajo
28598,40.0662,-3.2367,Villamanrique De Tajo
28600,40.13463,-3.73997,Calipo (Urbanizacion)
28607,40.2307,-3.9945,El Alamo
28609,40.34493,-4.08557,Sevilla La Nueva
28610,40.2989,-4.1122,Villamanta
28620,40.3236,-4.2032,Aldea Del Fresno
28630,40.2785,-4.3053,Villa Del Prado
28640,40.3007,-4.4335,Cadalso De Los Vidrios
28648,40.3087,-4.4584,Entrepinos (Urbanizacion)
28649,40.3167,-4.4833,Rozas De Puerto Real
28650,40.2635,-4.467,Cenicientos
28660,40.405,-3.8783,Boadilla Del Monte
28668,40.405,-3.8783,Monteprincipe
28669,40.405,-3.8783,Valdecabañas
28670,40.20695,-3.75245,Villaviciosa De Odon
28679,40.3569,-3.9001,Residencia Ancianos (Villaviciosa Odon)
28680,40.1586,-3.8693,Apartamentos Pronto (Urbanizacion)
28690,40.4049,-3.9993,Brunete
28691,40.18698,-3.73798,Villanueva De La Cañada
28692,40.3149,-4.0081,Villafranca Del Castillo
28693,40.429,-4.0565,Quijorna
28694,40.3789,-4.2101,Chapineria
28695,40.3861,-4.2512,Navas Del Rey
28696,40.3605,-4.3346,Pelayos De La Presa
28700,40.5443,-3.6159,San Sebastian De Los Reyes
28701,40.5443,-3.6159,San Sebastian De Los Reyes
28702,40.5443,-3.6159,San Sebastian De Los Reyes
28703,40.5443,-3.6159,San Sebastian De Los Reyes
28706,40.057,-3.6048,Club De Campo (Urbanizacion)
28707,40.5387,-3.60385,Ciudalcampo
28708,40.4469,-3.6137,Fuente Del Fresno
28709,40.4469,-3.6137,Ciudad Deportiva Del Jarama
28710,40.7338,-3.5839,El Molar
28720,40.8585,-3.71,Bustarviejo
28721,40.8183,-3.61365,Redueña
28722,40.7677,-3.5346,El Vellon
28723,40.7449,-3.602,Pedrezuela
28729,40.83052,-3.652,Navalafuente
28730,40.9909,-3.6337,Buitrago De Lozoya
28737,41.02286,-3.62294,Piñuecar-Gandullas
28739,40.9912,-3.67422,Villavieja De Lozoya
28740,40.9041,-3.879,Rascafria
28741,40.9202,-3.7886,"Paular, Real El (Monasterio)"
28742,40.9202,-3.7886,Lozoya Del Valle
28743,40.9199,-3.6838,Canencia De La Sierra
28749,40.92435,-3.79215,Oteruelo Del Valle
28750,40.3679,-3.6106,Valdelagua (Urbanizacion)
28751,40.8663,-3.6141,La Cabrera
28752,40.9283,-3.6208,Lozoyuela
28753,40.9127,-3.58625,Sieteiglesias
28754,40.9455,-3.60248,Presa De Puentes Viejas
28755,41.07424,-3.59766,La Mantilla
28756,41.1319,-3.5821,Somosierra
28760,40.58816,-3.69865,"Tratamiento De Aguas (Goloso, El)"
28770,40.66458,-3.77276,Hidraulica Santillana
28791,40.7526,-3.7802,Soto Del Real
28792,40.8155,-3.7621,Miraflores De La Sierra
28793,40.787,-3.7412,Los Endrinales
28794,40.785,-3.6935,Miralpantano
28800,40.482,-3.36,Alcala De Henares
28801,40.482,-3.36,Alcala De Henares
28802,40.482,-3.36,Alcala De Henares
28803,40.482,-3.36,Alcala De Henares
28804,40.482,-3.36,Alcala De Henares
28805,40.50615,-3.3278,Alcala De Henares
28806,40.482,-3.36,Alcala De Henares
28807,40.482,-3.36,Alcala De Henares
28810,40.4374,-3.32544,Zulema
28811,40.4251,-3.2637,Corpa
28812,40.4164,-3.23495,Valverde De Alcala
28813,40.3836,-3.33735,Pozuelo Del Rey
28814,40.5429,-3.4546,Daganzo De Arriba
28815,40.627,-3.4004,Fresno De Torote
28816,40.59107,-3.35277,Valdeavero
28817,40.4997,-3.2533,Los Santos De La Humosa
28818,40.46895,-3.25095,Anchuelo
28820,40.4238,-3.5613,Coslada
28821,40.4284,-3.5612,Coslada
28822,40.4191,-3.5516,Coslada
28823,40.4318,-3.5395,Coslada
28830,40.4239,-3.5326,San Fernando De Henares
28840,40.3928,-3.4819,Mejorada Del Campo
28850,40.4554,-3.4697,Barrio De El Castillo
28851,40.4554,-3.4697,Parque Corredor Del Henares (Mercado)
28860,40.5035,-3.5278,Paracuellos De Jarama
28861,40.539,-3.5064,Los Berrocales De Jarama
28862,40.5608,-3.5476,Belvis Nuevo
28863,40.5672,-3.5059,Cobeña
28864,40.53218,-3.47914,Ajalvir
28870,40.482,-3.36,Alcala De Henares
28880,40.55227,-3.3291,Meco
28890,40.3846,-3.4139,Loeches
28891,40.3652,-3.4848,Velilla De San Antonio
28900,40.3057,-3.7329,Getafe
28901,40.3048,-3.7303,Getafe
28902,40.3112,-3.7292,Getafe
28903,40.3184,-3.719,Getafe
28904,40.3083,-3.7368,Getafe
28905,40.2929,-3.7479,Getafe
28906,40.3054,-3.7013,Getafe
28907,40.3221,-3.7327,Getafe
28909,40.3057,-3.7329,Getafe
28910,40.3272,-3.7635,Leganes
28911,40.3272,-3.7635,Leganes
28912,40.3272,-3.7635,Leganes
28913,40.3272,-3.7635,Leganes
28914,40.3272,-3.7635,Leganes
28915,40.3272,-3.7635,Leganes
28916,40.3272,-3.7635,Leganes
28917,40.3272,-3.7635,Leganes
28918,40.3272,-3.7635,Leganes
28919,40.3272,-3.7635,Leganes
28920,40.3458,-3.8249,Alcorcon
28921,40.3458,-3.8249,Alcorcon
28922,40.3458,-3.8249,Alcorcon
28923,40.3458,-3.8249,Alcorcon
28924,40.3458,-3.8249,Alcorcon
28925,40.3458,-3.8249,Alcorcon
28930,40.3223,-3.865,Mostoles
28931,40.3223,-3.865,Mostoles
28932,40.3223,-3.865,Mostoles
28933,40.3223,-3.865,Mostoles
28934,40.3223,-3.865,Mostoles
28935,40.3223,-3.865,Mostoles
28936,40.3223,-3.865,Mostoles
28937,40.3223,-3.865,Mostoles
28938,40.2959,-3.89225,Mostoles
28939,40.27923,-3.91323,San Martin (Arroyomolinos)
28940,40.2842,-3.7941,Fuenlabrada
28941,40.2989,-3.8022,Fuenlabrada
28942,40.2925,-3.8136,Fuenlabrada
28943,40.2841,-3.8047,Fuenlabrada
28944,40.2806,-3.7942,Fuenlabrada
28945,40.2893,-3.7888,Fuenlabrada
28946,40.274,-3.7694,Fuenlabrada
28947,40.264,-3.7497,Fuenlabrada
28950,40.2613,-3.8596,Moraleja De Enmedio
28970,40.2504,-3.8306,Humanes De Madrid
28971,40.2125,-3.8548,Griñon
28976,40.2085,-3.9204,Batres
28977,40.1714,-3.8276,Casarrubuelos
28978,40.189,-3.8353,Cubas De La Sagra
28979,40.2021,-3.8819,Serranillos Del Valle
28980,40.236,-3.7675,Parla
28981,40.2379,-3.7741,Parla
28982,40.239,-3.7641,Parla
28983,40.2303,-3.7598,Parla
28984,40.2357,-3.7872,Parla
28990,40.1875,-3.7768,Torrejon De Velasco
28991,40.1989,-3.797,Torrejon De La Calzada
29001,36.7202,-4.4203,Malaga
29002,36.7202,-4.4203,Malaga
29003,36.7202,-4.4203,Malaga
29004,36.7202,-4.4203,Malaga
29005,36.7202,-4.4203,Malaga
29006,36.7202,-4.4203,Malaga
29007,36.7202,-4.4203,Malaga
29008,36.7202,-4.4203,Malaga
29009,36.7202,-4.4203,Malaga
29010,36.7202,-4.4203,Malaga
29011,36.7202,-4.4203,Malaga
29012,36.7202,-4.4203,Malaga
29013,36.7202,-4.4203,Malaga
29014,36.7202,-4.4203,Malaga
29015,36.7202,-4.4203,Malaga
29016,36.7202,-4.4203,Malaga
29017,36.7202,-4.4203,Malaga
29018,36.7202,-4.4203,Malaga
29070,36.7202,-4.4203,Malaga
29071,36.7202,-4.4203,Malaga
29080,36.7202,-4.4203,Malaga
29100,36.6618,-4.7533,Montecillo (Urbanizacion)
29108,36.6595,-4.7564,Guaro (Coin)
29109,36.68705,-4.90475,Tolox
29110,36.6307,-4.8292,Monda
29120,36.64358,-4.68994,El Cigarral
29130,36.67519,-4.56189,Mestanza
29140,36.7202,-4.4203,Malaga
29150,36.8255,-4.5407,Almogia
29160,36.89282,-4.42956,Chapera Madroñal
29170,36.90512,-4.3361,Colmenar
29180,36.9165,-4.2924,Riogordo
29190,36.7202,-4.4203,Malaga
29193,36.8375,-4.2919,Venta Galwey
29194,36.98665,-4.2662,Alfarnatejo
29195,36.84928,-4.2467,Comares
29196,36.7202,-4.4203,Malaga
29197,36.7682,-4.30835,Totalan
29200,37.0192,-4.5601,Antequera
29210,37.2667,-4.4143,Cuevas De San Marcos
29220,37.2347,-4.4869,Cuevas Bajas
29230,36.90313,-4.5043,Villanueva De La Concepcion
29239,36.8255,-4.5407,Arroyo Coche (Almogia)
29240,37.008,-4.5023,Valle De Abdalajis
29250,37.05865,-4.50765,Cartaojal
29260,36.94055,-4.62085,Los Nogales
29300,37.0954,-4.3854,Archidona
29310,37.19405,-4.0315,Albaicin
29311,37.15845,-4.33705,La Atalaya
29312,36.9968,-4.3653,Villanueva Del Rosario
29313,37.0283,-4.3389,Villanueva Del Trabuco
29314,37.1192,-4.2202,Archidona (Estacion)
29315,37.1828,-4.3338,"Salinas, De (Estacion)"
29320,37.0475,-4.8636,Campillos
29327,36.9831,-4.9192,Teba
29328,37.1242,-4.8677,Sierra De Yeguas
29329,37.156,-4.8429,Navahermosa
29330,37.0021,-5.0226,Almargen
29340,36.9515,-5.0244,Cañete La Real
29350,36.7977,-5.1396,Arriate
29360,36.735,-5.2513,Montejaque
29370,36.7193,-5.2522,Benaojan
29380,36.6171,-5.3427,El Robledal
29391,36.6512,-5.2741,La Cañada Del Real Tesoro
29392,36.6512,-5.2741,Jimera De Libar (Estacion)
29393,36.6512,-5.2741,La Indiana
29394,36.7324,-5.20605,Parchite
29395,36.6512,-5.2741,Cañete La Real (Estacion)
29400,36.73585,-5.1569,Ronda
29410,36.733,-4.9202,Yunquera
29420,36.7902,-4.9484,El Burgo
29430,36.8151,-5.2982,Montecorto
29440,36.6311,-5.1217,Igualeja
29450,36.6127,-5.1498,Pujerra
29451,36.656,-5.1296,Parauta
29452,36.6454,-5.1536,Cartajima
29460,36.6336,-5.2026,Alpandeire
29461,36.6169,-5.1884,Farajan
29462,36.6244,-5.1697,Juzcar
29470,36.8754,-5.0449,Cuevas Del Becerro
29471,36.8855,-4.9816,Serrato
29480,36.5178,-5.3158,Gaucin
29490,36.5512,-5.2761,Benarraba
29491,36.5892,-5.26462,Benalauria
29492,36.5549,-5.2256,Genalguacil
29493,36.5903,-5.259,Benadalid
29494,36.6399,-5.245,Atajate
29500,36.8236,-4.7058,"Lomas, Las (Alora)"
29510,36.8724,-4.699,Casablanquilla
29520,37.1353,-4.73,Fuente Piedra
29530,37.2072,-4.6567,Alameda
29531,37.113,-4.7014,Humilladero
29532,37.1246,-4.658,Mollina
29533,37.1493,-4.6728,Carvajales
29540,36.8724,-4.699,Bobadilla (Estacion)
29550,36.8783,-4.8458,Ardales
29551,36.8525,-4.8203,Carratraca
29552,36.909,-4.76,El Chorro
29560,36.7648,-4.7074,Pizarra
29566,36.7856,-4.8424,Casarabonela
29567,36.72765,-4.8582,Alozaina
29569,36.76122,-4.72199,Los Malagueños
29570,36.7107,-4.633,Fahala
29580,36.8724,-4.699,Loma De Cuenca
29590,36.7202,-4.4203,Malaga
29591,36.7202,-4.4203,Malaga
29593,36.7202,-4.4203,Las Mellizas
29600,36.5154,-4.8858,Marbella
29601,36.5124,-4.8853,Marbella
29602,36.516,-4.9107,Marbella
29603,36.5127,-4.8734,Marbella
29604,36.5154,-4.8858,Marbella
29610,36.5649,-4.8556,Ojen
29611,36.5827,-4.9496,Istan
29612,36.5738,-4.9026,"Mairena, La-Vicario, El (Urbanizacion)"
29620,36.6215,-4.5042,Torremolinos
29630,36.6,-4.5368,La Capellania
29631,36.6033,-4.5424,Arroyo De La Miel
29639,36.6016,-4.5396,Benalmadena (Pueblo)
29640,36.5504,-4.6193,Fuengirola
29649,36.5958,-4.6373,Mijas
29650,36.5951,-4.6398,Mijas
29651,36.5958,-4.6373,Mijas
29660,36.5154,-4.8858,Marbella
29670,36.5154,-4.8858,Marbella
29678,36.5236,-5.0463,Artola (Benahavis)
29679,36.51757,-5.05403,Cortes (Benahavis)
29680,36.42675,-5.14745,Estepona
29688,36.43597,-5.1228,El Paraiso
29689,36.4276,-5.1459,El Padron
29690,36.4444,-5.2731,Casares
29691,36.377,-5.2508,Manilva
29692,36.35533,-5.24445,Alcorrin
29693,36.39663,-5.225,Bahia Dorada
29700,36.778,-4.1523,Velez Malaga
29710,36.928,-4.1909,Periana
29711,36.92227,-4.12412,Espino
29712,36.86196,-4.11821,Los Paulas
29713,36.8777,-4.17638,Venta Baja
29714,36.8543,-4.0245,Salares
29715,36.86225,-4.033,Sedella
29716,36.873,-4.0825,Los Capitos
29718,36.82415,-4.19976,Cutar
29719,36.8116,-4.12868,Trapiche
29720,36.7627,-4.20445,La Cala Del Moral
29730,36.7171,-4.2758,Rincon De La Victoria
29738,36.75577,-4.24742,Moclinejo
29740,36.742,-4.0929,Torre Del Mar
29749,36.73675,-4.14155,Almayate Bajo
29750,36.7737,-4.03945,Algarrobo Costa
29751,36.75355,-4.0634,Trayamar
29752,36.7981,-4.0137,Sayalonga
29753,36.87112,-3.9974,Archez
29754,36.8335,-3.9743,Competa
29755,36.8466,-3.9868,Canillas De Albaida
29760,36.7445,-4.03,Mezquitilla
29770,36.7593,-3.9525,Torrox
29780,36.7547,-3.8724,Nerja
29787,36.7584,-3.8434,Maro
29788,36.7897,-3.896,Frigiliana
29789,36.7875,-3.8944,"Molineta, La (Frigiliana)"
29790,36.7177,-4.2086,Chilches
29791,36.75738,-4.15695,Macharaviaya
29792,36.76745,-4.1851,Cajiz
29793,36.73953,-3.97879,El Peñoncillo
30001,37.987,-1.13,Murcia
30002,37.987,-1.13,Murcia
30003,37.987,-1.13,Murcia
30004,37.987,-1.13,Murcia
30005,37.987,-1.13,Murcia
30006,37.987,-1.13,Murcia
30007,37.987,-1.13,Murcia
30008,37.987,-1.13,Murcia
30009,37.987,-1.13,Murcia
30010,37.987,-1.13,Murcia
30011,37.987,-1.13,Murcia
30012,37.987,-1.13,Murcia
30070,37.987,-1.13,Murcia
30071,37.987,-1.13,Murcia
30080,37.987,-1.13,Murcia
30100,38.00048,-1.1436,Murcia
30107,38.0003,-1.1715,Guadalupe
30108,38.0004,-1.1506,Rincon De Beniscornia
30109,38.0004,-1.1506,"Jeronimos, Los (Los Jeronimos)"
30110,38.01308,-1.1196,Murcia
30120,37.9394,-1.1609,"Palmar, El (El Palmar)"
30130,38.04637,-1.00257,Beniel
30139,38.0422,-1.0246,El Raal
30140,38.0622,-1.0496,Santomera
30148,38.0615,-1.0488,"Matanza, La (Santomera)"
30149,38.0615,-1.0488,El Siscar
30150,37.9398,-1.1416,La Alberca
30151,37.966,-1.1273,Santo Angel
30152,37.957,-1.1524,"Maurillos, Los (Carril)"
30153,37.83817,-1.1737,Corvera
30154,37.77727,-1.1234,Valladolises
30155,37.8685,-1.1318,Baños Y Mendigo
30156,37.8978,-1.1395,Los Martinez Del Puerto
30157,37.94375,-1.11165,"Teatinos, Los (Algezares)"
30158,37.957,-1.09135,Los Garres
30160,38.02485,-1.0918,Las Lumbreras
30161,38.0054,-1.0725,Llano De Brujas
30162,38.0166,-1.0524,Santa Cruz
30163,37.97033,-1.06866,El Esparragal
30164,37.96555,-0.99285,Cañada De San Pedro
30165,37.9563,-1.0674,Rincon De Seca
30166,37.9721,-1.1722,Nonduermas
30167,37.9772,-1.1798,"Raya, La (La Raya)"
30168,37.96745,-1.1688,Murcia
30169,37.6411,-0.8228,San Gines
30170,38.041,-1.4909,Mula
30176,37.9895,-1.5058,Pliego
30177,37.9725,-1.445,Casas Nuevas (Casas Nuevas)
30178,37.91785,-1.418,Fuente Librilla
30179,37.9406,-1.3695,Barqueros
30180,38.0471,-1.6695,Bullas
30189,38.084,-1.66948,La Copa
30190,38.0282,-1.3862,Albudeite
30191,38.0397,-1.3531,Campos Del Rio
30192,38.048,-1.511,Rodeo De Los Tenderos
30193,38.04973,-1.43777,Puebla De Mula
30194,38.0452,-1.5177,Niño De Mula
30195,38.0727,-2.00605,Noguericas
30196,38.048,-1.511,Bajil
30200,37.6051,-0.9862,Cartagena
30201,37.6051,-0.9862,Cartagena
30202,37.59955,-0.97355,Cartagena
30203,37.6051,-0.9862,Cartagena
30204,37.6051,-0.9862,Cartagena
30205,37.6051,-0.9862,Cartagena
30300,37.6051,-0.9862,Cartagena
30310,37.6051,-0.9862,Cartagena
30319,37.68552,-0.99363,Los Piñuelas
30320,37.7,-1.1,Fuente Alamo
30329,37.7188,-1.1555,El Espinar
30330,37.7167,-1.0482,"Lomas, Las (Albujon)"
30331,37.72827,-1.08263,"Vidales, Los (Lobosillo)"
